,vis_type,task,mark,resp
15762,line,trend,Text,1
15763,line,trend,Text,0
15764,line,compare,Color,1
15765,line,compare,Color,0
15766,scatter,retrieve,Bound,0
15767,scatter,retrieve,Bound,1
15768,scatter,filter,Line,0
15769,scatter,filter,Line,1
15770,scatter,range,Mark,1
15771,scatter,range,Mark,1
15772,scatter,trend,Color,1
15773,scatter,trend,Color,1
15774,scatter,compare,Mark,0
15775,scatter,compare,Mark,0
15776,bar,retrieve,Line,0
15777,bar,retrieve,Line,0
15778,bar,filter,Line,1
15779,bar,filter,Line,1
15780,bar,range,Line,1
15781,bar,range,Line,0
15782,bar,trend,Opacity,1
15783,bar,trend,Opacity,0
15784,bar,compare,Mark,1
15785,bar,compare,Mark,0
15786,line,retrieve,Shade,0
15787,line,retrieve,Shade,1
15788,line,filter,Opacity,1
15789,line,filter,Opacity,1
15790,line,range,Color,1
15791,line,range,Color,0
15792,line,trend,Opacity,1
15793,line,trend,Opacity,1
15794,line,compare,Color,1
15795,line,compare,Color,0
15796,scatter,retrieve,Line,1
15797,scatter,retrieve,Line,0
15798,scatter,filter,Shade,1
15799,scatter,filter,Shade,1
15800,scatter,range,Line,0
15801,scatter,range,Line,1
15802,scatter,trend,Shade,1
15803,scatter,trend,Shade,0
15804,scatter,compare,Color,0
15805,scatter,compare,Color,1
15806,bar,retrieve,Bound,0
15807,bar,retrieve,Bound,1
15808,bar,filter,Color,1
15809,bar,filter,Color,1
15810,bar,range,Color,0
15811,bar,range,Color,1
15812,bar,trend,Opacity,1
15813,bar,trend,Opacity,1
15814,bar,compare,Text,1
15815,bar,compare,Text,0
15816,line,retrieve,Shade,1
15817,line,retrieve,Shade,0
15818,line,filter,Opacity,1
15819,line,filter,Opacity,1
15820,line,range,Text,1
15821,line,range,Text,1
15822,line,trend,Shade,1
15823,line,trend,Shade,1
15824,line,compare,Text,0
15825,line,compare,Text,0
15826,scatter,retrieve,Shade,0
15827,scatter,retrieve,Shade,1
15828,scatter,filter,Bound,1
15829,scatter,filter,Bound,1
15830,scatter,range,Mark,0
15831,scatter,range,Mark,1
15832,scatter,trend,Color,1
15833,scatter,trend,Color,1
15834,scatter,compare,Mark,1
15835,scatter,compare,Mark,0
15836,bar,retrieve,Opacity,0
15837,bar,retrieve,Opacity,1
15838,bar,filter,Color,1
15839,bar,filter,Color,1
15840,bar,range,Line,1
15841,bar,range,Line,1
15842,bar,trend,Text,1
15843,bar,trend,Text,1
15844,bar,compare,Text,1
15845,bar,compare,Text,1
15846,line,retrieve,Color,1
15847,line,retrieve,Color,0
15848,line,filter,Color,0
15849,line,filter,Color,1
15850,line,range,Text,1
15851,line,range,Text,1
15852,line,trend,Bound,1
15853,line,trend,Bound,1
15854,line,compare,Color,1
15855,line,compare,Color,1
15856,scatter,retrieve,Line,0
15857,scatter,retrieve,Line,1
15858,scatter,filter,Shade,0
15859,scatter,filter,Shade,0
15860,scatter,range,Text,1
15861,scatter,range,Text,1
15862,scatter,trend,Bound,1
15863,scatter,trend,Bound,1
15864,scatter,compare,Opacity,1
15865,scatter,compare,Opacity,1
15866,bar,retrieve,Opacity,1
15867,bar,retrieve,Opacity,1
15868,bar,filter,Opacity,1
15869,bar,filter,Opacity,0
15870,bar,range,Mark,0
15871,bar,range,Mark,1
15872,bar,trend,Color,0
15873,bar,trend,Color,0
15874,bar,compare,Mark,1
15875,bar,compare,Mark,1
15876,line,retrieve,Bound,1
15877,line,retrieve,Bound,1
15878,line,filter,Line,1
15879,line,filter,Line,0
15880,line,range,Mark,0
15881,line,range,Mark,0
15882,line,trend,Mark,1
15883,line,trend,Mark,1
15884,line,compare,Mark,0
15885,line,compare,Mark,0
15886,scatter,retrieve,Line,1
15887,scatter,retrieve,Line,1
15888,scatter,filter,Line,0
15889,scatter,filter,Line,0
15890,scatter,range,Opacity,0
15891,scatter,range,Opacity,0
15892,scatter,trend,Line,1
15893,scatter,trend,Line,0
15894,scatter,compare,Text,0
15895,scatter,compare,Text,1
15896,bar,retrieve,Line,1
15897,bar,retrieve,Line,1
15898,bar,filter,Opacity,0
15899,bar,filter,Opacity,1
15900,bar,range,Text,0
15901,bar,range,Text,1
15902,bar,trend,Mark,1
15903,bar,trend,Mark,1
15904,bar,compare,Text,1
15905,bar,compare,Text,0
15906,line,retrieve,Shade,1
15907,line,retrieve,Shade,1
15908,line,filter,Color,1
15909,line,filter,Color,1
15910,line,range,Color,1
15911,line,range,Color,1
15912,line,trend,Opacity,1
15913,line,trend,Opacity,1
15914,line,compare,Text,0
15915,line,compare,Text,1
15916,scatter,retrieve,Opacity,1
15917,scatter,retrieve,Opacity,0
15918,scatter,filter,Opacity,1
15919,scatter,filter,Opacity,1
15920,scatter,range,Line,0
15921,scatter,range,Line,0
15922,scatter,trend,Text,1
15923,scatter,trend,Text,1
15924,scatter,compare,Color,1
15925,scatter,compare,Color,1
15926,bar,retrieve,Opacity,0
15927,bar,retrieve,Opacity,1
15928,bar,filter,Shade,0
15929,bar,filter,Shade,0
15930,bar,range,Line,1
15931,bar,range,Line,1
15932,bar,trend,Shade,0
15933,bar,trend,Shade,1
15934,bar,compare,Color,1
15935,bar,compare,Color,1
15936,line,retrieve,Shade,0
15937,line,retrieve,Shade,1
15938,line,filter,Opacity,1
15939,line,filter,Opacity,0
15940,line,range,Opacity,1
15941,line,range,Opacity,0
15942,line,trend,Color,1
15943,line,trend,Color,1
15944,line,compare,Mark,0
15945,line,compare,Mark,0
15946,scatter,retrieve,Shade,1
15947,scatter,retrieve,Shade,0
15948,scatter,filter,Color,0
15949,scatter,filter,Color,1
15950,scatter,range,Color,1
15951,scatter,range,Color,0
15952,scatter,trend,Opacity,1
15953,scatter,trend,Opacity,1
15954,scatter,compare,Color,1
15955,scatter,compare,Color,1
15956,bar,retrieve,Color,1
15957,bar,retrieve,Color,0
15958,bar,filter,Shade,1
15959,bar,filter,Shade,1
15960,bar,range,Mark,0
15961,bar,range,Mark,1
15962,bar,trend,Line,1
15963,bar,trend,Line,1
15964,bar,compare,Color,1
15965,bar,compare,Color,1
15966,line,retrieve,Line,1
15967,line,retrieve,Line,1
15968,line,filter,Line,0
15969,line,filter,Line,1
15970,line,range,Color,1
15971,line,range,Color,1
15972,line,trend,Text,1
15973,line,trend,Text,1
15974,line,compare,Color,1
15975,line,compare,Color,0
15976,scatter,retrieve,Bound,0
15977,scatter,retrieve,Bound,1
15978,scatter,filter,Opacity,0
15979,scatter,filter,Opacity,1
15980,scatter,range,Mark,0
15981,scatter,range,Mark,0
15982,scatter,trend,Shade,1
15983,scatter,trend,Shade,1
15984,scatter,compare,Color,1
15985,scatter,compare,Color,1
15986,bar,retrieve,Line,1
15987,bar,retrieve,Line,0
15988,bar,filter,Line,1
15989,bar,filter,Line,1
15990,bar,range,Opacity,1
15991,bar,range,Opacity,1
15992,bar,trend,Mark,1
15993,bar,trend,Mark,1
15994,bar,compare,Text,1
15995,bar,compare,Text,1
15996,line,retrieve,Opacity,1
15997,line,retrieve,Opacity,0
15998,line,filter,Line,0
15999,line,filter,Line,0
16000,line,range,Opacity,1
16001,line,range,Opacity,0
16002,line,trend,Mark,0
16003,line,trend,Mark,1
16004,line,compare,Text,1
16005,line,compare,Text,0
16006,scatter,retrieve,Opacity,0
16007,scatter,retrieve,Opacity,1
16008,scatter,filter,Shade,1
16009,scatter,filter,Shade,1
16010,scatter,range,Text,1
16011,scatter,range,Text,1
16012,scatter,trend,Line,1
16013,scatter,trend,Line,1
16014,scatter,compare,Mark,1
16015,scatter,compare,Mark,1
16016,bar,retrieve,Color,0
16017,bar,retrieve,Color,0
16018,bar,filter,Shade,0
16019,bar,filter,Shade,0
16020,bar,range,Color,0
16021,bar,range,Color,0
16022,bar,trend,Bound,1
16023,bar,trend,Bound,1
16024,bar,compare,Text,1
16025,bar,compare,Text,0
16026,line,retrieve,Shade,1
16027,line,retrieve,Shade,1
16028,line,filter,Opacity,0
16029,line,filter,Opacity,1
16030,line,range,Line,1
16031,line,range,Line,1
16032,line,trend,Opacity,1
16033,line,trend,Opacity,1
16034,line,compare,Opacity,0
16035,line,compare,Opacity,0
16036,scatter,retrieve,Shade,1
16037,scatter,retrieve,Shade,1
16038,scatter,filter,Line,1
16039,scatter,filter,Line,0
16040,scatter,range,Mark,1
16041,scatter,range,Mark,0
16042,scatter,trend,Shade,1
16043,scatter,trend,Shade,1
16044,scatter,compare,Opacity,1
16045,scatter,compare,Opacity,1
16046,bar,retrieve,Bound,1
16047,bar,retrieve,Bound,0
16048,bar,filter,Bound,1
16049,bar,filter,Bound,1
16050,bar,range,Mark,1
16051,bar,range,Mark,1
16052,bar,trend,Line,1
16053,bar,trend,Line,1
16054,bar,compare,Opacity,1
16055,bar,compare,Opacity,1
16056,line,retrieve,Line,1
16057,line,retrieve,Line,1
16058,line,filter,Shade,0
16059,line,filter,Shade,0
16060,line,range,Line,0
16061,line,range,Line,0
16062,line,trend,Bound,0
16063,line,trend,Bound,1
16064,line,compare,Color,1
16065,line,compare,Color,0
16066,scatter,retrieve,Color,1
16067,scatter,retrieve,Color,1
16068,scatter,filter,Opacity,1
16069,scatter,filter,Opacity,1
16070,scatter,range,Color,1
16071,scatter,range,Color,1
16072,scatter,trend,Line,1
16073,scatter,trend,Line,1
16074,scatter,compare,Mark,1
16075,scatter,compare,Mark,1
16076,bar,retrieve,Bound,1
16077,bar,retrieve,Bound,1
16078,bar,filter,Line,0
16079,bar,filter,Line,1
16080,bar,range,Color,0
16081,bar,range,Color,0
16082,bar,trend,Line,0
16083,bar,trend,Line,1
16084,bar,compare,Text,1
16085,bar,compare,Text,1
16086,line,retrieve,Opacity,1
16087,line,retrieve,Opacity,1
16088,line,filter,Opacity,0
16089,line,filter,Opacity,0
16090,line,range,Opacity,0
16091,line,range,Opacity,1
16092,line,trend,Bound,1
16093,line,trend,Bound,1
16094,line,compare,Text,1
16095,line,compare,Text,0
16096,scatter,retrieve,Bound,1
16097,scatter,retrieve,Bound,0
16098,scatter,filter,Bound,0
16099,scatter,filter,Bound,1
16100,scatter,range,Opacity,1
16101,scatter,range,Opacity,0
16102,scatter,trend,Opacity,1
16103,scatter,trend,Opacity,1
16104,scatter,compare,Opacity,1
16105,scatter,compare,Opacity,1
16106,bar,retrieve,Color,0
16107,bar,retrieve,Color,0
16108,bar,filter,Shade,1
16109,bar,filter,Shade,1
16110,bar,range,Mark,0
16111,bar,range,Mark,0
16112,bar,trend,Bound,0
16113,bar,trend,Bound,1
16114,bar,compare,Opacity,1
16115,bar,compare,Opacity,1
16116,line,retrieve,Bound,1
16117,line,retrieve,Bound,0
16118,line,filter,Bound,1
16119,line,filter,Bound,1
16120,line,range,Text,0
16121,line,range,Text,0
16122,line,trend,Bound,1
16123,line,trend,Bound,0
16124,line,compare,Text,1
16125,line,compare,Text,0
16126,scatter,retrieve,Opacity,1
16127,scatter,retrieve,Opacity,0
16128,scatter,filter,Shade,0
16129,scatter,filter,Shade,1
16130,scatter,range,Text,0
16131,scatter,range,Text,0
16132,scatter,trend,Line,0
16133,scatter,trend,Line,0
16134,scatter,compare,Mark,0
16135,scatter,compare,Mark,1
16136,bar,retrieve,Color,1
16137,bar,retrieve,Color,1
16138,bar,filter,Shade,1
16139,bar,filter,Shade,0
16140,bar,range,Text,0
16141,bar,range,Text,1
16142,bar,trend,Line,0
16143,bar,trend,Line,1
16144,bar,compare,Mark,0
16145,bar,compare,Mark,0
16146,line,retrieve,Line,0
16147,line,retrieve,Line,0
16148,line,filter,Bound,1
16149,line,filter,Bound,1
16150,line,range,Mark,0
16151,line,range,Mark,1
16152,line,trend,Text,0
16153,line,trend,Text,1
16154,line,compare,Text,0
16155,line,compare,Text,0
16156,scatter,retrieve,Color,0
16157,scatter,retrieve,Color,1
16158,scatter,filter,Shade,1
16159,scatter,filter,Shade,1
16160,scatter,range,Opacity,1
16161,scatter,range,Opacity,0
16162,scatter,trend,Mark,1
16163,scatter,trend,Mark,1
16164,scatter,compare,Opacity,0
16165,scatter,compare,Opacity,0
16166,bar,retrieve,Color,0
16167,bar,retrieve,Color,1
16168,bar,filter,Bound,1
16169,bar,filter,Bound,1
16170,bar,range,Mark,0
16171,bar,range,Mark,1
16172,bar,trend,Shade,0
16173,bar,trend,Shade,1
16174,bar,compare,Opacity,1
16175,bar,compare,Opacity,1
16176,line,retrieve,Shade,1
16177,line,retrieve,Shade,1
16178,line,filter,Opacity,1
16179,line,filter,Opacity,1
16180,line,range,Color,1
16181,line,range,Color,0
16182,line,trend,Color,1
16183,line,trend,Color,1
16184,line,compare,Text,1
16185,line,compare,Text,1
16186,bar,retrieve,Opacity,1
16187,bar,retrieve,Opacity,0
16188,bar,filter,Opacity,1
16189,bar,filter,Opacity,1
16190,bar,range,Line,1
16191,bar,range,Line,1
16192,bar,trend,Line,1
16193,bar,trend,Line,1
16194,bar,compare,Opacity,1
16195,bar,compare,Opacity,1
16196,line,retrieve,Shade,1
16197,line,retrieve,Shade,0
16198,line,filter,Color,1
16199,line,filter,Color,1
16200,line,range,Mark,1
16201,line,range,Mark,0
16202,line,trend,Color,1
16203,line,trend,Color,1
16204,line,compare,Color,1
16205,line,compare,Color,0
16206,scatter,retrieve,Line,0
16207,scatter,retrieve,Line,1
16208,scatter,filter,Shade,1
16209,scatter,filter,Shade,1
16210,scatter,range,Mark,1
16211,scatter,range,Mark,0
16212,scatter,trend,Mark,1
16213,scatter,trend,Mark,1
16214,scatter,compare,Color,1
16215,scatter,compare,Color,1
16216,bar,retrieve,Color,0
16217,bar,retrieve,Color,0
16218,bar,filter,Line,0
16219,bar,filter,Line,0
16220,bar,range,Mark,0
16221,bar,range,Mark,1
16222,bar,trend,Bound,0
16223,bar,trend,Bound,1
16224,bar,compare,Mark,0
16225,bar,compare,Mark,0
16226,line,retrieve,Bound,1
16227,line,retrieve,Bound,1
16228,line,filter,Color,1
16229,line,filter,Color,1
16230,line,range,Line,1
16231,line,range,Line,0
16232,line,trend,Shade,1
16233,line,trend,Shade,1
16234,line,compare,Text,1
16235,line,compare,Text,1
16236,scatter,retrieve,Color,1
16237,scatter,retrieve,Color,0
16238,scatter,filter,Line,0
16239,scatter,filter,Line,0
16240,scatter,range,Text,1
16241,scatter,range,Text,0
16242,scatter,trend,Opacity,1
16243,scatter,trend,Opacity,1
16244,scatter,compare,Mark,0
16245,scatter,compare,Mark,1
16246,bar,retrieve,Opacity,1
16247,bar,retrieve,Opacity,0
16248,bar,filter,Line,1
16249,bar,filter,Line,0
16250,bar,range,Color,1
16251,bar,range,Color,0
16252,bar,trend,Mark,1
16253,bar,trend,Mark,1
16254,bar,compare,Opacity,1
16255,bar,compare,Opacity,1
16256,line,retrieve,Bound,1
16257,line,retrieve,Bound,1
16258,line,filter,Opacity,1
16259,line,filter,Opacity,0
16260,line,range,Mark,1
16261,line,range,Mark,1
16262,line,trend,Text,1
16263,line,trend,Text,0
16264,line,compare,Text,0
16265,line,compare,Text,0
16266,scatter,retrieve,Shade,1
16267,scatter,retrieve,Shade,1
16268,scatter,filter,Opacity,1
16269,scatter,filter,Opacity,1
16270,scatter,range,Opacity,1
16271,scatter,range,Opacity,0
16272,scatter,trend,Text,1
16273,scatter,trend,Text,0
16274,scatter,compare,Opacity,0
16275,scatter,compare,Opacity,1
16276,bar,retrieve,Bound,0
16277,bar,retrieve,Bound,1
16278,bar,filter,Bound,0
16279,bar,filter,Bound,0
16280,bar,range,Color,0
16281,bar,range,Color,0
16282,bar,trend,Line,1
16283,bar,trend,Line,1
16284,bar,compare,Text,0
16285,bar,compare,Text,1
16286,line,retrieve,Line,0
16287,line,retrieve,Line,0
16288,line,filter,Color,1
16289,line,filter,Color,1
16290,line,range,Line,1
16291,line,range,Line,1
16292,line,trend,Shade,1
16293,line,trend,Shade,1
16294,line,compare,Opacity,1
16295,line,compare,Opacity,0
16296,scatter,retrieve,Shade,0
16297,scatter,retrieve,Shade,1
16298,scatter,filter,Shade,1
16299,scatter,filter,Shade,0
16300,scatter,range,Mark,1
16301,scatter,range,Mark,1
16302,scatter,trend,Opacity,1
16303,scatter,trend,Opacity,1
16304,scatter,compare,Text,1
16305,scatter,compare,Text,1
16306,bar,retrieve,Bound,0
16307,bar,retrieve,Bound,1
16308,bar,filter,Bound,0
16309,bar,filter,Bound,0
16310,bar,range,Text,0
16311,bar,range,Text,0
16312,bar,trend,Color,1
16313,bar,trend,Color,0
16314,bar,compare,Text,0
16315,bar,compare,Text,1
16316,line,retrieve,Opacity,1
16317,line,retrieve,Opacity,0
16318,line,filter,Line,0
16319,line,filter,Line,1
16320,line,range,Mark,1
16321,line,range,Mark,0
16322,line,trend,Color,1
16323,line,trend,Color,1
16324,line,compare,Color,0
16325,line,compare,Color,1
16326,scatter,retrieve,Line,1
16327,scatter,retrieve,Line,0
16328,scatter,filter,Shade,0
16329,scatter,filter,Shade,0
16330,scatter,range,Text,0
16331,scatter,range,Text,0
16332,scatter,trend,Mark,1
16333,scatter,trend,Mark,0
16334,scatter,compare,Text,0
16335,scatter,compare,Text,0
16336,bar,retrieve,Opacity,0
16337,bar,retrieve,Opacity,1
16338,bar,filter,Bound,0
16339,bar,filter,Bound,1
16340,bar,range,Mark,1
16341,bar,range,Mark,1
16342,bar,trend,Shade,1
16343,bar,trend,Shade,0
16344,bar,compare,Text,1
16345,bar,compare,Text,0
16346,line,retrieve,Opacity,1
16347,line,retrieve,Opacity,0
16348,line,filter,Color,1
16349,line,filter,Color,1
16350,line,range,Opacity,1
16351,line,range,Opacity,1
16352,line,trend,Mark,1
16353,line,trend,Mark,1
16354,line,compare,Text,1
16355,line,compare,Text,1
16356,scatter,retrieve,Color,0
16357,scatter,retrieve,Color,1
16358,scatter,filter,Line,0
16359,scatter,filter,Line,1
16360,scatter,range,Mark,1
16361,scatter,range,Mark,1
16362,scatter,trend,Line,1
16363,scatter,trend,Line,1
16364,scatter,compare,Color,1
16365,scatter,compare,Color,1
16366,bar,retrieve,Shade,1
16367,bar,retrieve,Shade,1
16368,bar,filter,Color,0
16369,bar,filter,Color,0
16370,bar,range,Mark,1
16371,bar,range,Mark,0
16372,bar,trend,Text,0
16373,bar,trend,Text,1
16374,bar,compare,Mark,0
16375,bar,compare,Mark,0
16376,line,retrieve,Opacity,0
16377,line,retrieve,Opacity,1
16378,line,filter,Line,0
16379,line,filter,Line,0
16380,line,range,Color,1
16381,line,range,Color,0
16382,line,trend,Opacity,1
16383,line,trend,Opacity,1
16384,line,compare,Text,1
16385,line,compare,Text,0
16386,scatter,retrieve,Shade,0
16387,scatter,retrieve,Shade,1
16388,scatter,filter,Line,0
16389,scatter,filter,Line,0
16390,scatter,range,Opacity,0
16391,scatter,range,Opacity,1
16392,scatter,trend,Shade,1
16393,scatter,trend,Shade,0
16394,scatter,compare,Mark,0
16395,scatter,compare,Mark,1
16396,bar,retrieve,Opacity,1
16397,bar,retrieve,Opacity,0
16398,bar,filter,Color,1
16399,bar,filter,Color,0
16400,bar,range,Line,0
16401,bar,range,Line,1
16402,bar,trend,Shade,0
16403,bar,trend,Shade,1
16404,bar,compare,Mark,1
16405,bar,compare,Mark,0
16406,line,retrieve,Line,1
16407,line,retrieve,Line,1
16408,line,filter,Shade,1
16409,line,filter,Shade,1
16410,line,range,Text,1
16411,line,range,Text,1
16412,line,trend,Shade,1
16413,line,trend,Shade,1
16414,line,compare,Text,1
16415,line,compare,Text,0
16416,scatter,retrieve,Shade,1
16417,scatter,retrieve,Shade,1
16418,scatter,filter,Opacity,1
16419,scatter,filter,Opacity,0
16420,scatter,range,Mark,1
16421,scatter,range,Mark,1
16422,scatter,trend,Opacity,1
16423,scatter,trend,Opacity,0
16424,scatter,compare,Opacity,0
16425,scatter,compare,Opacity,1
16426,bar,retrieve,Bound,0
16427,bar,retrieve,Bound,0
16428,bar,retrieve,Bound,1
16429,bar,retrieve,Bound,0
16430,bar,filter,Line,0
16431,bar,filter,Line,0
16432,bar,range,Color,1
16433,bar,range,Color,1
16434,bar,trend,Color,1
16435,bar,trend,Color,1
16436,bar,compare,Mark,1
16437,bar,compare,Mark,1
16438,line,retrieve,Line,0
16439,line,retrieve,Line,0
16440,line,filter,Color,0
16441,line,filter,Color,0
16442,line,range,Line,1
16443,line,range,Line,1
16444,line,trend,Mark,1
16445,line,trend,Mark,0
16446,line,compare,Text,1
16447,line,compare,Text,1
16448,scatter,retrieve,Color,1
16449,scatter,retrieve,Color,0
16450,scatter,filter,Opacity,1
16451,scatter,filter,Opacity,1
16452,scatter,range,Mark,1
16453,scatter,range,Mark,0
16454,scatter,trend,Opacity,0
16455,scatter,trend,Opacity,1
16456,scatter,compare,Color,0
16457,scatter,compare,Color,1
16458,bar,retrieve,Shade,0
16459,bar,retrieve,Shade,0
16460,bar,filter,Shade,1
16461,bar,filter,Shade,0
16462,bar,range,Color,0
16463,bar,range,Color,1
16464,bar,trend,Bound,0
16465,bar,trend,Bound,0
16466,bar,compare,Mark,1
16467,bar,compare,Mark,0
16468,line,retrieve,Line,1
16469,line,retrieve,Line,0
16470,line,filter,Color,1
16471,line,filter,Color,0
16472,line,range,Opacity,1
16473,line,range,Opacity,0
16474,line,trend,Shade,0
16475,line,trend,Shade,1
16476,line,compare,Color,0
16477,line,compare,Color,1
16478,scatter,retrieve,Bound,1
16479,scatter,retrieve,Bound,1
16480,scatter,filter,Bound,0
16481,scatter,filter,Bound,0
16482,scatter,range,Mark,0
16483,scatter,range,Mark,1
16484,scatter,trend,Text,1
16485,scatter,trend,Text,0
16486,scatter,compare,Text,0
16487,scatter,compare,Text,1
16488,bar,retrieve,Opacity,0
16489,bar,retrieve,Opacity,0
16490,bar,filter,Bound,0
16491,bar,filter,Bound,1
16492,bar,range,Mark,0
16493,bar,range,Mark,1
16494,bar,trend,Opacity,0
16495,bar,trend,Opacity,1
16496,bar,compare,Text,1
16497,bar,compare,Text,1
16498,line,retrieve,Bound,1
16499,line,retrieve,Bound,0
16500,line,filter,Opacity,0
16501,line,filter,Opacity,0
16502,line,range,Mark,1
16503,line,range,Mark,1
16504,line,trend,Color,1
16505,line,trend,Color,0
